xflr5 v6.47

ELTA
T1-50.0 m/s-VLM2-Inviscid
QInf  =   50.000000 m/s
Alpha =   10.200000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    1.499775
Cy    =   -0.000000
Cd    =    0.069175     ICd   =    0.069175     PCd   =    0.000000
  17       8.496e-01      -6.221e+00       2.205e-02           0.075           0.003           0.997       6.084e-03          0.3160
  18       7.527e-01      -6.221e+00       2.864e-02           0.050           0.002           0.999       6.661e-03          0.3616
  19       6.482e-01      -6.221e+00       3.316e-02           0.024           0.000           1.000       6.853e-03          0.4288
  20       5.422e-01      -6.221e+00       3.480e-02          -0.010          -0.001           1.000       6.653e-03          0.5259
  21       4.408e-01      -6.221e+00       3.250e-02          -0.064          -0.003           0.998       6.079e-03          0.5776
  22       3.499e-01      -6.221e+00       2.569e-02          -0.113          -0.006           0.994       5.161e-03          0.6296
  23       2.747e-01      -6.221e+00       1.658e-02          -0.151          -0.008           0.989       3.937e-03          0.7487
  24       2.198e-01      -6.221e+00       7.943e-03          -0.178          -0.010           0.984       2.469e-03          1.0584
  25       1.882e-01      -6.221e+00       2.419e-03          -0.123          -0.009           0.992       8.323e-04          2.9214
Strip 3
  26       1.069e+00      -6.136e+00      -1.872e-03           0.134           0.005           0.991       1.398e-03          0.1328
  27       1.049e+00      -6.136e+00       6.755e-04           0.128           0.005           0.992       4.109e-03          0.2194
  28       1.005e+00      -6.136e+00       6.157e-03           0.116           0.005           0.993       6.572e-03          0.3015
  29       9.390e-01      -6.136e+00       1.350e-02           0.098           0.004           0.995       8.644e-03          0.3758
  30       8.545e-01      -6.136e+00       2.133e-02           0.077           0.003           0.997       1.021e-02          0.4429
  31       7.566e-01      -6.136e+00       2.821e-02           0.052           0.002           0.999       1.117e-02          0.5125
  32       6.510e-01      -6.136e+00       3.300e-02           0.026           0.000           1.000       1.150e-02          0.6077
  33       5.438e-01      -6.136e+00       3.488e-02          -0.008          -0.001           1.000       1.116e-02          0.7364
  34       4.412e-01      -6.136e+00       3.277e-02          -0.062          -0.003           0.998       1.019e-02          0.8160
  35       3.493e-01      -6.136e+00       2.608e-02          -0.111          -0.006           0.994       8.655e-03          0.9014
  36       2.734e-01      -6.136e+00       1.703e-02          -0.149          -0.008           0.989       6.601e-03          1.0755
  37       2.178e-01      -6.136e+00       8.413e-03          -0.176          -0.010           0.984       4.139e-03          1.5078
  38       1.858e-01      -6.136e+00       2.895e-03          -0.121          -0.009           0.993       1.396e-03          3.8827
Strip 4
  39       1.079e+00      -6.009e+00      -3.975e-03           0.137           0.005           0.991       1.976e-03          0.1533
  40       1.060e+00      -6.009e+00      -1.326e-03           0.131           0.005           0.991       5.807e-03          0.2582
  41       1.015e+00      -6.009e+00       4.381e-03           0.119           0.004           0.993       9.289e-03          0.3630
  42       9.477e-01      -6.009e+00       1.205e-02           0.101           0.004           0.995       1.222e-02          0.4614
  43       8.618e-01      -6.009e+00       2.027e-02           0.080           0.003           0.997       1.442e-02          0.5525
  44       7.623e-01      -6.009e+00       2.756e-02           0.055           0.002           0.998       1.579e-02          0.6462
  45       6.550e-01      -6.009e+00       3.276e-02           0.029           0.000           1.000       1.624e-02          0.7662
  46       5.461e-01      -6.009e+00       3.500e-02          -0.005          -0.002           1.000       1.576e-02          0.9202
  47       4.419e-01      -6.009e+00       3.317e-02          -0.059          -0.003           0.998       1.440e-02          1.0254
  48       3.485e-01      -6.009e+00       2.666e-02          -0.108          -0.006           0.994       1.222e-02          1.1403
  49       2.713e-01      -6.009e+00       1.770e-02          -0.146          -0.008           0.989       9.323e-03          1.3630
  50       2.149e-01      -6.009e+00       9.115e-03          -0.173          -0.010           0.985       5.846e-03          1.9226
  51       1.824e-01      -6.009e+00       3.606e-03          -0.118          -0.009           0.993       1.971e-03          4.8139
Strip 5
  52       1.094e+00      -5.841e+00      -6.757e-03           0.140           0.004           0.990       2.571e-03          0.1707
  53       1.074e+00      -5.841e+00      -3.973e-03           0.135           0.004           0.991       7.558e-03          0.2902
  54       1.028e+00      -5.841e+00       2.032e-03           0.122           0.004           0.992       1.209e-02          0.4127
  55       9.592e-01      -5.841e+00       1.013e-02           0.105           0.004           0.994       1.590e-02          0.5307
  56       8.715e-01      -5.841e+00       1.887e-02           0.084           0.003           0.997       1.877e-02          0.6424
  57       7.700e-01      -5.841e+00       2.671e-02           0.059           0.002           0.998       2.054e-02          0.7570
  58       6.604e-01      -5.841e+00       3.244e-02           0.033           0.000           0.999       2.113e-02          0.8976
  59       5.492e-01      -5.841e+00       3.516e-02          -0.001          -0.002           1.000       2.051e-02          1.0720
  60       4.428e-01      -5.841e+00       3.371e-02          -0.055          -0.003           0.998       1.873e-02          1.1990
  61       3.474e-01      -5.841e+00       2.743e-02          -0.104          -0.006           0.995       1.589e-02          1.3415
  62       2.686e-01      -5.841e+00       1.859e-02          -0.142          -0.008           0.990       1.212e-02          1.6137
  63       2.110e-01      -5.841e+00       1.004e-02          -0.169          -0.010           0.986       7.599e-03          2.3001
  64       1.778e-01      -5.841e+00       4.547e-03          -0.115          -0.009           0.993       2.563e-03          5.6812
Strip 6
  65       1.111e+00      -5.633e+00      -1.020e-02           0.145           0.004           0.989       3.188e-03          0.1851
  66       1.091e+00      -5.633e+00      -7.248e-03           0.139           0.004           0.990       9.370e-03          0.3160
  67       1.044e+00      -5.633e+00      -8.733e-04           0.127           0.004           0.992       1.499e-02          0.4525
  68       9.735e-01      -5.633e+00       7.760e-03           0.110           0.003           0.994       1.971e-02          0.5857
  69       8.836e-01      -5.633e+00       1.713e-02           0.088           0.003           0.996       2.326e-02          0.7137
  70       7.794e-01      -5.633e+00       2.565e-02           0.064           0.002           0.998       2.546e-02          0.8448
  71       6.670e-01      -5.633e+00       3.205e-02           0.037           0.000           0.999       2.619e-02          1.0020
  72       5.530e-01      -5.633e+00       3.536e-02           0.004          -0.002           1.000       2.541e-02          1.1934
  73       4.439e-01      -5.633e+00       3.438e-02          -0.050          -0.003           0.999       2.320e-02          1.3399
  74       3.461e-01      -5.633e+00       2.838e-02          -0.099          -0.006           0.995       1.968e-02          1.5092
  75       2.653e-01      -5.633e+00       1.968e-02          -0.137          -0.008           0.990       1.501e-02          1.8298
  76       2.061e-01      -5.633e+00       1.119e-02          -0.165          -0.009           0.986       9.408e-03          2.6349
  77       1.721e-01      -5.633e+00       5.710e-03          -0.110          -0.009           0.994       3.174e-03          6.4603
Strip 7
  78       1.132e+00      -5.386e+00      -1.427e-02           0.150           0.004           0.989       3.828e-03          0.1965
  79       1.111e+00      -5.386e+00      -1.113e-02           0.144           0.003           0.990       1.125e-02          0.3364
  80       1.063e+00      -5.386e+00      -4.316e-03           0.132           0.003           0.991       1.799e-02          0.4836
  81       9.904e-01      -5.386e+00       4.948e-03           0.115           0.003           0.993       2.366e-02          0.6285
  82       8.978e-01      -5.386e+00       1.508e-02           0.093           0.002           0.996       2.792e-02          0.7689
  83       7.905e-01      -5.386e+00       2.440e-02           0.069           0.001           0.998       3.056e-02          0.9131
  84       6.749e-01      -5.386e+00       3.158e-02           0.042          -0.000           0.999       3.142e-02          1.0836
  85       5.575e-01      -5.386e+00       3.560e-02           0.009          -0.002           1.000       3.048e-02          1.2895
  86       4.452e-01      -5.386e+00       3.516e-02          -0.045          -0.003           0.999       2.783e-02          1.4538
  87       3.445e-01      -5.386e+00       2.951e-02          -0.094          -0.006           0.996       2.361e-02          1.6483
  88       2.613e-01      -5.386e+00       2.098e-02          -0.132          -0.008           0.991       1.799e-02          2.0138
  89       2.004e-01      -5.386e+00       1.255e-02          -0.160          -0.009           0.987       1.128e-02          2.9257
  90       1.654e-01      -5.386e+00       7.089e-03          -0.105          -0.008           0.994       3.806e-03          7.1425
Strip 8
  91       1.156e+00      -5.103e+00      -1.896e-02           0.155           0.003           0.988       4.492e-03          0.2053
  92       1.134e+00      -5.103e+00      -1.559e-02           0.149           0.003           0.989       1.320e-02          0.3522
  93       1.085e+00      -5.103e+00      -8.272e-03           0.137           0.003           0.991       2.111e-02          0.5075
  94       1.010e+00      -5.103e+00       1.715e-03           0.120           0.003           0.993       2.776e-02          0.6613
  95       9.141e-01      -5.103e+00       1.271e-02           0.099           0.002           0.995       3.275e-02          0.8114
  96       8.034e-01      -5.103e+00       2.296e-02           0.074           0.001           0.997       3.584e-02          0.9657
  97       6.839e-01      -5.103e+00       3.105e-02           0.048          -0.000           0.999       3.685e-02          1.1472
  98       5.626e-01      -5.103e+00       3.587e-02           0.014          -0.002           1.000       3.574e-02          1.3655
  99       4.466e-01      -5.103e+00       3.607e-02          -0.040          -0.003           0.999       3.262e-02          1.5459
 100       3.427e-01      -5.103e+00       3.081e-02          -0.089          -0.006           0.996       2.766e-02          1.7635
 101       2.568e-01      -5.103e+00       2.247e-02          -0.127          -0.008           0.992       2.108e-02          2.1693
 102       1.939e-01      -5.103e+00       1.412e-02          -0.154          -0.009           0.988       1.321e-02          3.1749
 103       1.577e-01      -5.103e+00       8.673e-03          -0.100          -0.008           0.995       4.459e-03          7.7301
Strip 9
 104       1.183e+00      -4.784e+00      -2.422e-02           0.161           0.003           0.987       5.179e-03          0.2120
 105       1.161e+00      -4.784e+00      -2.060e-02           0.155           0.003           0.988       1.522e-02          0.3641
 106       1.109e+00      -4.784e+00      -1.271e-02           0.143           0.003           0.990       2.434e-02          0.5257
 107       1.032e+00      -4.784e+00      -1.914e-03           0.126           0.002           0.992       3.200e-02          0.6864
 108       9.325e-01      -4.784e+00       1.006e-02           0.104           0.002           0.995       3.776e-02          0.8439
 109       8.178e-01      -4.784e+00       2.135e-02           0.080           0.001           0.997       4.131e-02          1.0064
 110       6.940e-01      -4.784e+00       3.045e-02           0.054          -0.000           0.999       4.247e-02          1.1968
 111       5.684e-01      -4.784e+00       3.618e-02           0.020          -0.002           1.000       4.118e-02          1.4258
 112       4.483e-01      -4.784e+00       3.708e-02          -0.034          -0.004           0.999       3.757e-02          1.6205
 113       3.406e-01      -4.784e+00       3.227e-02          -0.083          -0.006           0.997       3.185e-02          1.8587
 114       2.516e-01      -4.784e+00       2.415e-02          -0.121          -0.007           0.993       2.427e-02          2.3000
 115       1.865e-01      -4.784e+00       1.587e-02          -0.149          -0.009           0.989       1.521e-02          3.3868
 116       1.491e-01      -4.784e+00       1.045e-02          -0.094          -0.008           0.996       5.134e-03          8.2314
Strip 10
 117       1.213e+00      -4.433e+00      -3.002e-02           0.167           0.002           0.986       5.887e-03          0.2171
 118       1.190e+00      -4.433e+00      -2.612e-02           0.161           0.002           0.987       1.730e-02          0.3732
 119       1.136e+00      -4.433e+00      -1.761e-02           0.149           0.002           0.989       2.767e-02          0.5395
 120       1.056e+00      -4.433e+00      -5.917e-03           0.132           0.002           0.991       3.637e-02          0.7054
 121       9.528e-01      -4.433e+00       7.129e-03           0.110           0.001           0.994       4.291e-02          0.8688
 122       8.337e-01      -4.433e+00       1.957e-02           0.086           0.001           0.996       4.693e-02          1.0379
 123       7.052e-01      -4.433e+00       2.978e-02           0.060          -0.001           0.998       4.825e-02          1.2358
 124       5.749e-01      -4.433e+00       3.652e-02           0.026          -0.002           1.000       4.678e-02          1.4739
 125       4.502e-01      -4.433e+00       3.820e-02          -0.028          -0.004           1.000       4.266e-02          1.6811
 126       3.384e-01      -4.433e+00       3.387e-02          -0.077          -0.005           0.997       3.616e-02          1.9373
 127       2.460e-01      -4.433e+00       2.600e-02          -0.116          -0.007           0.993       2.754e-02          2.4095
 128       1.784e-01      -4.433e+00       1.781e-02          -0.143          -0.009           0.990       1.726e-02          3.5660
 129       1.395e-01      -4.433e+00       1.241e-02          -0.088          -0.008           0.996       5.828e-03          8.6560
Strip 11
 130       1.246e+00      -4.052e+00      -3.633e-02           0.173           0.002           0.985       6.613e-03          0.2208
 131       1.221e+00      -4.052e+00      -3.212e-02           0.167           0.002           0.986       1.944e-02          0.3799
 132       1.165e+00      -4.052e+00      -2.294e-02           0.155           0.002           0.988       3.107e-02          0.5498
 133       1.082e+00      -4.052e+00      -1.026e-02           0.138           0.001           0.990       4.084e-02          0.7198
 134       9.748e-01      -4.052e+00       3.949e-03           0.116           0.001           0.993       4.818e-02          0.8878
 135       8.510e-01      -4.052e+00       1.763e-02           0.092           0.000           0.996       5.269e-02          1.0621
 136       7.174e-01      -4.052e+00       2.906e-02           0.066          -0.001           0.998       5.416e-02          1.2661
 137       5.818e-01      -4.052e+00       3.689e-02           0.032          -0.002           0.999       5.250e-02          1.5120
 138       4.521e-01      -4.052e+00       3.942e-02          -0.022          -0.004           1.000       4.786e-02          1.7300
 139       3.359e-01      -4.052e+00       3.561e-02          -0.071          -0.005           0.997       4.055e-02          2.0019
 140       2.399e-01      -4.052e+00       2.801e-02          -0.110          -0.007           0.994       3.089e-02          2.5006
 141       1.696e-01      -4.052e+00       1.991e-02          -0.137          -0.009           0.991       1.935e-02          3.7163
 142       1.291e-01      -4.052e+00       1.454e-02          -0.082          -0.008           0.997       6.536e-03          9.0125
Strip 12
 143       1.280e+00      -3.643e+00      -4.309e-02           0.178           0.001           0.984       7.350e-03          0.2235
 144       1.255e+00      -3.643e+00      -3.855e-02           0.173           0.001           0.985       2.160e-02          0.3848
 145       1.197e+00      -3.643e+00      -2.864e-02           0.161           0.001           0.987       3.453e-02          0.5573
 146       1.110e+00      -3.643e+00      -1.493e-02           0.144           0.001           0.990       4.538e-02          0.7304
 147       9.984e-01      -3.643e+00       5.372e-04           0.122           0.001           0.993       5.353e-02          0.9019
 148       8.695e-01      -3.643e+00       1.555e-02           0.098           0.000           0.995       5.854e-02          1.0804
 149       7.304e-01      -3.643e+00       2.829e-02           0.072          -0.001           0.997       6.016e-02          1.2895
 150       5.893e-01      -3.643e+00       3.728e-02           0.038          -0.002           0.999       5.830e-02          1.5417
 151       4.543e-01      -3.643e+00       4.073e-02          -0.016          -0.004           1.000       5.314e-02          1.7690
 152       3.333e-01      -3.643e+00       3.749e-02          -0.065          -0.005           0.998       4.501e-02          2.0542
 153       2.333e-01      -3.643e+00       3.016e-02          -0.104          -0.007           0.995       3.427e-02          2.5755
 154       1.601e-01      -3.643e+00       2.217e-02          -0.131          -0.009           0.991       2.146e-02          3.8406
 155       1.180e-01      -3.643e+00       1.683e-02          -0.076          -0.008           0.997       7.254e-03          9.3076
Strip 13
 156       1.317e+00      -3.209e+00      -5.026e-02           0.184           0.001           0.983       8.092e-03          0.2253
 157       1.291e+00      -3.209e+00      -4.538e-02           0.178           0.001           0.984       2.378e-02          0.3881
 158       1.230e+00      -3.209e+00      -3.470e-02           0.166           0.001           0.986       3.801e-02          0.5625
 159       1.139e+00      -3.209e+00      -1.988e-02           0.149           0.001           0.989       4.995e-02          0.7377
 160       1.023e+00      -3.209e+00      -3.082e-03           0.128           0.000           0.992       5.891e-02          0.9119
 161       8.891e-01      -3.209e+00       1.335e-02           0.104          -0.000           0.995       6.442e-02          1.0937
 162       7.442e-01      -3.209e+00       2.747e-02           0.078          -0.001           0.997       6.619e-02          1.3067
 163       5.972e-01      -3.209e+00       3.770e-02           0.044          -0.002           0.999       6.413e-02          1.5642
 164       4.566e-01      -3.209e+00       4.211e-02          -0.010          -0.004           1.000       5.843e-02          1.7992
 165       3.305e-01      -3.209e+00       3.947e-02          -0.059          -0.005           0.998       4.948e-02          2.0956
 166       2.263e-01      -3.209e+00       3.244e-02          -0.098          -0.007           0.995       3.767e-02          2.6354
 167       1.501e-01      -3.209e+00       2.456e-02          -0.126          -0.009           0.992       2.359e-02          3.9410
 168       1.062e-01      -3.209e+00       1.925e-02          -0.070          -0.008           0.997       7.974e-03          9.5458
Strip 14
 169       1.356e+00      -2.754e+00      -5.779e-02           0.189           0.000           0.982       8.829e-03          0.2263
 170       1.328e+00      -2.754e+00      -5.255e-02           0.184           0.000           0.983       2.594e-02          0.3899
 171       1.265e+00      -2.754e+00      -4.106e-02           0.172           0.000           0.985       4.147e-02          0.5654
 172       1.171e+00      -2.754e+00      -2.507e-02           0.155           0.000           0.988       5.449e-02          0.7421
 173       1.050e+00      -2.754e+00      -6.883e-03           0.133           0.000           0.991       6.426e-02          0.9181
 174       9.098e-01      -2.754e+00       1.104e-02           0.109          -0.000           0.994       7.025e-02          1.1023
 175       7.588e-01      -2.754e+00       2.661e-02           0.083          -0.001           0.997       7.217e-02          1.3183
 176       6.055e-01      -2.754e+00       3.814e-02           0.050          -0.002           0.999       6.992e-02          1.5800
 177       4.589e-01      -2.754e+00       4.357e-02          -0.004          -0.004           1.000       6.368e-02          1.8211
 178       3.276e-01      -2.754e+00       4.156e-02          -0.054          -0.005           0.999       5.391e-02          2.1265
 179       2.190e-01      -2.754e+00       3.484e-02          -0.093          -0.007           0.996       4.103e-02          2.6810
 180       1.395e-01      -2.754e+00       2.708e-02          -0.120          -0.008           0.993       2.569e-02          4.0184
 181       9.382e-02      -2.754e+00       2.180e-02          -0.065          -0.007           0.998       8.688e-03          9.7293
Strip 15
 182       1.396e+00      -2.279e+00      -6.564e-02           0.194          -0.000           0.981       9.551e-03          0.2265
 183       1.367e+00      -2.279e+00      -6.001e-02           0.189          -0.000           0.982       2.807e-02          0.3903
 184       1.302e+00      -2.279e+00      -4.768e-02           0.177          -0.000           0.984       4.486e-02          0.5663
 185       1.203e+00      -2.279e+00      -3.048e-02           0.160          -0.000           0.987       5.894e-02          0.7436
 186       1.077e+00      -2.279e+00      -1.084e-02           0.139          -0.000           0.990       6.949e-02          0.9207
 187       9.312e-01      -2.279e+00       8.631e-03           0.115          -0.001           0.993       7.596e-02          1.1064
 188       7.739e-01      -2.279e+00       2.572e-02           0.089          -0.001           0.996       7.803e-02          1.3245
 189       6.142e-01      -2.279e+00       3.860e-02           0.055          -0.002           0.998       7.558e-02          1.5891
 190       4.614e-01      -2.279e+00       4.508e-02           0.001          -0.004           1.000       6.882e-02          1.8349
 191       3.245e-01      -2.279e+00       4.373e-02          -0.048          -0.005           0.999       5.825e-02          2.1470
 192       2.113e-01      -2.279e+00       3.734e-02          -0.087          -0.007           0.996       4.432e-02          2.7124
 193       1.285e-01      -2.279e+00       2.969e-02          -0.115          -0.008           0.993       2.775e-02          4.0727
 194       8.092e-02      -2.279e+00       2.445e-02          -0.059          -0.007           0.998       9.385e-03          9.8580
Strip 16
 195       1.438e+00      -1.789e+00      -7.374e-02           0.199          -0.001           0.980       1.025e-02          0.2259
 196       1.408e+00      -1.789e+00      -6.772e-02           0.194          -0.001           0.981       3.011e-02          0.3893
 197       1.339e+00      -1.789e+00      -5.453e-02           0.182          -0.000           0.983       4.812e-02          0.5649
 198       1.237e+00      -1.789e+00      -3.607e-02           0.165          -0.000           0.986       6.322e-02          0.7422
 199       1.105e+00      -1.789e+00      -1.493e-02           0.144          -0.000           0.990       7.454e-02          0.9195
 200       9.534e-01      -1.789e+00       6.143e-03           0.120          -0.001           0.993       8.147e-02          1.1058
 201       7.895e-01      -1.789e+00       2.479e-02           0.094          -0.002           0.996       8.367e-02          1.3250
 202       6.231e-01      -1.789e+00       3.907e-02           0.060          -0.002           0.998       8.103e-02          1.5913
 203       4.640e-01      -1.789e+00       4.664e-02           0.006          -0.004           1.000       7.376e-02          1.8401
 204       3.213e-01      -1.789e+00       4.597e-02          -0.043          -0.005           0.999       6.241e-02          2.1566
 205       2.035e-01      -1.789e+00       3.992e-02          -0.082          -0.007           0.997       4.748e-02          2.7289
 206       1.172e-01      -1.789e+00       3.240e-02          -0.110          -0.008           0.994       2.972e-02          4.1029
 207       6.759e-02      -1.789e+00       2.719e-02          -0.054          -0.007           0.999       1.006e-02          9.9296
Strip 17
 208       1.480e+00      -1.287e+00      -8.204e-02           0.204          -0.001           0.979       1.090e-02          0.2243
 209       1.449e+00      -1.287e+00      -7.563e-02           0.198          -0.001           0.980       3.204e-02          0.3866
 210       1.378e+00      -1.287e+00      -6.154e-02           0.186          -0.001           0.982       5.121e-02          0.5611
 211       1.271e+00      -1.287e+00      -4.180e-02           0.170          -0.001           0.985       6.727e-02          0.7374
 212       1.134e+00      -1.287e+00      -1.912e-02           0.149          -0.001           0.989       7.930e-02          0.9140
 213       9.762e-01      -1.287e+00       3.593e-03           0.124          -0.001           0.992       8.666e-02          1.0999
 214       8.055e-01      -1.287e+00       2.384e-02           0.099          -0.002           0.995       8.900e-02          1.3190
 215       6.323e-01      -1.287e+00       3.955e-02           0.065          -0.003           0.998       8.617e-02          1.5857
 216       4.666e-01      -1.287e+00       4.825e-02           0.011          -0.004           1.000       7.842e-02          1.8359
